PG,KO,NOC,HRL,CVX,CCI,KMI,COP,VZ,GOOG,AMZN,BA,JNJ,ABBV,QCOM,PFE,WMT,BRK
84.790001,40.240002,110.480003,22.030001,120.709999,76.080002,35.330002,73.470001,50.349998,514.528503,370.279999,140.25,94.360001,48.889999,72.279999,32.080002,79.230003,116.559998
84.309998,40.139999,110.760002,21.799999,120.550003,76.139999,35.5,72.120003,50.830002,512.526489,365.820007,138.5,94.269997,48.73,72.18,31.98,79.300003,115.900002
84.309998,40.049999,110.160004,21.665001,122.160004,75.410004,35.259998,72.489998,50.790001,511.647217,367.559998,135.800003,94.940002,48.419998,71.949997,31.790001,79.309998,115.919998
84.839996,40.200001,110.349998,21.215,122.360001,74.93,35.419998,72.470001,50.599998,510.181763,364.049988,132.449997,95.459999,48.279999,70.400002,31.85,78.739998,115.32
84.529999,40.34,110.389999,21.389999,123.540001,74.419998,35.279999,73.489998,50.299999,513.371033,370,133.490005,94.389999,48.650002,71.910004,31.9,78.870003,116.519997
84.959999,40.48,112.120003,21.51,123.769997,74.199997,35.560001,73.760002,50.290001,515.228943,373.820007,134.009995,95.489998,49,71.089996,32.119999,80.059998,117.18
85.199997,40.490002,111.650002,22.01,123.410004,73.599998,35.919998,72.82,50.080002,520.911987,377.609985,133,95.580002,48.380001,72.690002,32.27,80.440002,115.800003
84.879997,40.09,111.860001,22.495001,122.620003,74.470001,35.82,72.940002,50.139999,527.583557,383.5,135.050003,95.339996,48.830002,73.239998,32.02,80.550003,116.599998
84.769997,40.27,113.980003,22.565001,122.830002,74.449997,35.830002,72.639999,50.040001,527.648132,389.100006,134.820007,95.230003,48.43,73.519997,31.879999,81.169998,116.730003
84.040001,40.099998,112.599998,22.51,122.870003,74.099998,35.540001,73.389999,49.66,528.318787,399,134.990005,94.410004,48.490002,73.529999,31.610001,80.889999,116.5
83.300003,40.049999,111.970001,22.905001,122.309998,74.769997,35.110001,72.470001,49.27,522.079407,390.109985,133.929993,94.199997,49.130001,73.190002,31.690001,81.209999,114.589996
83.379997,40.200001,111.989998,22.865,122.099998,74.739998,34.619999,72.339996,49.32,522.288025,383.5,131.729996,93.760002,49.75,73.019997,31.110001,80.639999,114.349998
83.389999,40.279999,110.080002,22.905001,121.269997,74.480003,33.41,71.209999,49.18,525.184204,386.649994,131.259995,93.419998,49.419998,73.010002,31.120001,79.720001,115.010002
83.230003,40.049999,110.07,22.790001,122.050003,74.690002,33.18,71.18,49.25,531.438477,388.350006,134.580002,93.599998,50.169998,73.599998,31.549999,79.709999,115.970001
84.480003,40.400002,110.18,22.975,122.269997,75.379997,33.459999,70.550003,49.07,532.034607,388.109985,135.490005,94.300003,51.450001,73.879997,31.530001,80.239998,116.879997
84.410004,40.259998,109.849998,22.950001,123.790001,75.330002,33.299999,70.199997,49.490002,534.597961,383.73999,133.649994,94.580002,51.25,73.300003,31.41,79.720001,117.029999
83.739998,39.950001,110.290001,22.67,123.82,74.790001,32.900002,70.309998,49,540.186584,387.339996,133.699997,94.400002,52.669998,74,31.309999,79.099998,115.599998
83.82,39.990002,107.650002,22.504999,121.779999,74,32.549999,69.129997,48.490002,536.296875,381.26001,132.110001,92.839996,52.560001,73,30.549999,79.110001,114.489998
82.32,39.470001,108.160004,22.325001,120.440002,74,32.869999,69.540001,48.110001,534.225403,385.320007,133.449997,91.459999,52.299999,73.449997,30.440001,78.730003,114.379997
82.720001,39.459999,108.959999,22.155001,120.459999,73.769997,33.02,69.699997,48.34,528.562195,385.029999,134.270004,91.419998,53.419998,73.220001,30.299999,78.25,114.400002
81.790001,39.119999,109.82,22.18,120.120003,72.209999,32.68,69.82,48.07,532.943726,390.649994,137.919998,91.300003,53.43,72.660004,30.18,77.739998,114.150002
81.209999,39.259998,109.93,22.1,119.330002,71.480003,33.5,69.449997,47.830002,532.461853,389.230011,135.860001,90.949997,52.779999,72.699997,30.299999,77.279999,113.93
81.980003,39.970001,111.449997,22.434999,121.57,72.209999,34.279999,68.910004,48.18,536.893005,394.269989,135,92.400002,53.209999,73.150002,30.780001,77.669998,115.839996
81.980003,39.919998,110.660004,22.48,122.82,72.919998,34.860001,69.110001,48.509998,540.633728,396.549988,135.490005,91.949997,52.77,72.410004,30.719999,77.279999,116.239998
82.139999,40.099998,113,22.495001,123.410004,72.32,35.349998,70.080002,48.380001,550.340576,403.690002,137.690002,92.559998,52.73,73.519997,30.459999,77.730003,116.400002
81.330002,40.169998,112.559998,22.379999,122.769997,71.989998,35.560001,69.629997,48.610001,553.882507,402.519989,136.399994,92.18,52.779999,72.669998,30.440001,77.949997,117.269997
81.489998,40.220001,114.449997,22.440001,123.599998,72.699997,35.619999,70,49.02,553.40564,401.790009,137.179993,91.989998,52.59,73.050003,30.370001,78.059998,117.43
82.089996,40.689999,115.519997,22.434999,125,72.669998,35.799999,70.07,49.290001,556.381287,404.649994,138.690002,92.769997,52.919998,73.75,30.76,78.599998,117.989998
82,40.77,114.720001,22.434999,124.790001,72.639999,35.98,70.470001,49.049999,556.550171,399.410004,137.160004,92.160004,52.73,73.660004,30.540001,78.610001,118.330002
81.830002,41.130001,114.25,22.635,124.68,73.43,36.310001,69.949997,49,552.526367,394.579987,136.160004,92.169998,52.990002,73.760002,30.620001,78.660004,118.050003
81.330002,41.119999,114.18,22.555,124.459999,73.139999,35.990002,70.269997,49.080002,554.125916,398.799988,136.009995,91.139999,52.119999,73.610001,30.469999,78.720001,118.339996
80.760002,40.68,113.230003,22.495001,124.599998,71.709999,35.91,70.080002,49.330002,553.897461,398.290009,137.059998,91.290001,52.25,73.330002,30.389999,78.809998,117.5
80.610001,40.48,114.010002,22.545,124.589996,71.559998,36.060001,70.339996,48.77,552.908875,395.850006,139.399994,91.93,52.700001,73.080002,30.77,78.860001,118.199997
80.709999,40.48,113.809998,22.43,124.419998,71.459999,36.040001,70.25,49.119999,558.865112,395.040009,138.580002,93.040001,50.84,72.800003,30.860001,78.169998,116.610001
80.970001,40.439999,114.230003,22.575001,124.440002,72.580002,36.310001,70.480003,48.689999,569.297241,398.470001,140.690002,94.169998,50.630001,73.150002,30.780001,78.5,116
80.540001,39.950001,115.5,22.41,123.419998,72.360001,36.18,69.809998,48.43,568.025513,403.709991,141.509995,94.940002,50.59,74.040001,31.08,78.389999,115.769997
80.589996,39.959999,115.989998,22.635,122.5,71.559998,36.07,69.620003,47.84,565.859619,402.529999,142.789993,94.639999,51.27,74.110001,30.84,78.309998,116.019997
80.010002,40,116.440002,22.75,120.809998,71.82,35.889999,68.68,47.650002,559.595398,397.980011,141.550003,94.370003,50.66,73.779999,30.860001,77.599998,115.080002
80.059998,39.639999,116.309998,22.559999,119.400002,71.860001,35.73,67.830002,47.040001,565.298279,392.130005,140.850006,94.599998,49.939999,72.370003,30.58,77.459999,114.150002
80.699997,39.830002,117.139999,23.305,119.690002,73.099998,35.5,68.370003,47.349998,572.769714,398.940002,140.300003,94.650002,50.650002,73.470001,31.049999,77.959999,115.230003
80.650002,39.779999,117.93,23.15,119.110001,74.480003,35.610001,68.050003,48.259998,570.83728,393.679993,140.330002,94.599998,50.099998,74.470001,31.18,77.389999,115.940002
80.419998,39.720001,118.269997,22.965,119.029999,74.370003,35.599998,68.019997,48.66,574.687195,394.26001,140.080002,94.720001,50.639999,74.699997,31.25,76.730003,115.470001
80.589996,39.639999,119.059998,23.1,120.739998,74.5,35.959999,68.080002,48.84,576.71405,403,141.460007,94.93,50.259998,75,31.32,76.25,115.32
79.57,39.990002,119.800003,22.985001,120.510002,74.400002,35.91,68.489998,47.439999,579.535706,408,142.309998,93.989998,49.98,75.5,31.309999,76.080002,115.419998
78.709999,39.610001,119.400002,22.889999,119.839996,74.050003,36.23,68.050003,47.060001,576.252014,401,143.100006,93.739998,48.740002,75.489998,31.02,74.839996,114.82
79.330002,39.080002,116.68,22.684999,117.870003,73.330002,35.830002,67.769997,47.610001,571.786072,398.160004,140.399994,92.120003,48.419998,75.290001,30.860001,74.730003,113.059998
79.239998,38.82,113.449997,22.565001,116.260002,71.309998,35.759998,66.279999,47.709999,559.41156,390.5,136.699997,90.300003,47.790001,74.010002,30.040001,74.129997,111.919998
78.669998,38.77,113.440002,22.76,116.720001,70.800003,35.57,65.949997,47.669998,551.572571,387.399994,137.610001,90.580002,47.080002,72,30.440001,74.260002,111.949997
78.800003,38.57,111.080002,22.795,116.139999,70.360001,35.150002,66.169998,47,555.944092,392.160004,131.699997,89.470001,47.150002,71.400002,30.24,75.290001,111.410004
78.050003,38,123.650002,22.309999,116.309998,70.730003,34.709999,66.599998,47.77,568.800476,393.769989,131.699997,89.620003,47.970001,72.650002,30.4,74.540001,111.849998
76.029999,37.950001,112.269997,22.344999,113.900002,70.669998,33.98,65.050003,47.099998,581.890381,371.76001,124.459999,89.010002,49.939999,72.68,30.559999,73.919998,111.809998
76.690002,38.02,116.089996,22.725,112.349998,70.959999,34.060001,65.099998,48.02,585.789978,358.980011,124.239998,88.75,49.400002,73.669998,31.030001,74.190002,112.110001
76,37.439999,111.010002,21.785,111.860001,69.290001,33.5,64.019997,46.290001,565.318176,349.589996,123.07,86.93,47.18,73.400002,31.639999,72.669998,109.419998
75.940002,37.490002,110.129997,21.504999,111,68.870003,33.5,63.68,46.73,567.995728,346,121,86.489998,47.759998,72.099998,30.99,72.269997,108.940002
76.529999,38.759998,111.720001,21.655001,110.110001,69.269997,33.25,63.68,46.619999,571.845703,347.399994,121.790001,87.629997,47.889999,72.739998,30.709999,72.970001,109.43
76.989998,38.169998,113.080002,21.834999,111.910004,70.82,33.900002,64.790001,46.889999,580.042358,358.980011,123.75,88.919998,48,73.400002,30.84,73.050003,110.610001
77.43,38.07,114.720001,21.82,112.470001,71.550003,33.970001,64.959999,46.810001,582.113892,361.609985,128.960007,90.239998,48.75,74.199997,31.26,73.589996,112.620003
78.099998,38.669998,114.339996,21.719999,112.029999,72.57,33.91,64.650002,47.040001,586.271851,361.839996,127.650002,91.089996,49.41,74.809998,31.790001,73.900002,112.830002
78.129997,38.849998,117.059998,22.165001,112.889999,73.419998,33.950001,66.629997,47.439999,590.658325,356.429993,130.289993,92.949997,49.630001,75.660004,31.870001,74.220001,113.68
77.089996,38.130001,117.040001,22.040001,111.730003,72.910004,33.740002,64.440002,47.240002,586.559998,347.700012,127.059998,92,50.299999,76,31.5,74.68,112.860001
77.690002,38.599998,118.68,22.389999,112.580002,74.339996,33.700001,64.660004,47.139999,593.941956,359.339996,129.089996,92.599998,50.560001,76.010002,31.879999,75.400002,114.5
79.480003,37.98,120.540001,22.555,113.860001,75.139999,33.810001,65.57,46.470001,596.823242,355.279999,130.130005,92.769997,50.639999,76.25,31.809999,75.489998,115.160004
77.639999,37.5,119.989998,22.469999,112.550003,74.010002,33.700001,65.260002,45.740002,598.755676,352.640015,130.110001,92.150002,51.169998,75.370003,31.92,75.010002,114.720001
77.959999,37.060001,120.959999,22.700001,113.510002,74.580002,33.330002,64.980003,46.810001,597.682678,348.799988,128.479996,91.690002,51.189999,75.959999,31.34,73.050003,113.330002
78.050003,37.59,121.449997,23.195,114.720001,76.360001,33.380001,64.989998,47.549999,600.002563,352.440002,129.800003,91.860001,51.82,76.18,31.68,73.190002,113.440002
78.029999,37.299999,120.760002,23.4,113.370003,74.989998,32.279999,65,47.02,598.785461,345.190002,128.380005,91.449997,51.009998,75.970001,31.99,73.239998,113.25
77.730003,37.630001,122,23.5,114.370003,74.489998,32.27,66.300003,46.419998,604.041321,353,129.300003,91.589996,50.93,75.620003,31.549999,73.18,113.139999
78.230003,37.900002,120.050003,23.469999,114.82,74.260002,32.900002,66.629997,46.09,608.045227,359.859985,127.239998,91.110001,49.950001,75.150002,31.74,73.940002,113.860001
77.769997,37.84,118.510002,23.5,115.660004,73.790001,32.049999,66,46.34,605.258362,357.220001,126.470001,91.160004,50.599998,74.889999,31.870001,74.779999,113.25
78.239998,38.080002,119.68,23.59,115.870003,75.639999,31.940001,66.290001,47.450001,606.227051,360.600006,128.75,91.419998,50.84,75.410004,32.119999,74.480003,114.800003
78.260002,37.880001,119.739998,23.5,114.790001,75.080002,31.719999,66.360001,47.299999,599.476013,358.73999,127.18,91.129997,50.34,74.620003,31.52,74.489998,116.150002
78.089996,38.34,123,23.77,115.889999,75.410004,31.9,66.800003,47.540001,603.574341,363.899994,129.380005,92.470001,50.73,75.5,32.34,74.769997,117.129997
78.32,38.419998,124.550003,23.775,115.080002,74.910004,32.299999,66.580002,47.82,603.599182,364.130005,130.399994,93.269997,51.68,76.440002,32.650002,75.32,118.379997
78.040001,38.400002,123.660004,23.995001,114.709999,74.529999,32.439999,66.599998,47.459999,607.190796,374.049988,129.009995,93.190002,52.040001,77,32.799999,74.860001,119.169998
78.410004,38.560001,124.220001,23.73,115.07,74.919998,32.43,66.639999,47.41,609.436218,374.579987,129.75,93.370003,52.25,77.099998,32.509998,74.959999,121.839996
78.290001,38.549999,123.580002,23.665001,115.449997,74.540001,32.02,66.400002,46.790001,603.917114,372.690002,126.510002,93.169998,51.900002,76.790001,32.419998,74.519997,122.580002
78.589996,38.84,122.940002,23.705,115.900002,74.720001,31.700001,67,46.73,602.963318,370.98999,127.029999,93.709999,51.68,77.089996,32.349998,74.720001,124.440002
78.660004,38.27,121.290001,23.365,114.139999,74.910004,31.48,66.169998,46.57,594.334412,366.399994,125,92.82,51.459999,76.589996,32.150002,74.849998,123.919998
79.32,38.450001,122.559998,23.68,115.599998,75.849998,31.309999,66.779999,46.349998,600.072083,376.619995,124.650002,93.849998,51.889999,77,31.99,75.709999,125.610001
79.099998,37.950001,120.900002,23.344999,114.360001,75.010002,31.049999,66.089996,45.84,587.175964,372.799988,122.120003,92.879997,51.25,75.230003,31.15,74.669998,123.739998
79.019997,38.169998,121.779999,23.705,114.260002,75,31.77,66.739998,46.220001,585.814819,375.720001,123.970001,93.260002,51.470001,75.720001,31.41,74.300003,123.440002
79.839996,38.27,122.970001,23.610001,115.620003,74.800003,31.68,67.419998,46.32,593.475037,377.320007,125.589996,93.900002,52.080002,77.190002,31.469999,74.660004,123.400002
79.68,38.360001,124.339996,23.790001,115.879997,74.980003,31.629999,68.379997,46.630001,601.98468,378.769989,124.32,93.889999,53.09,77.220001,31.93,74.559998,123.480003
78.699997,38.110001,122.739998,23.504999,114.849998,73.510002,30.950001,67.410004,46.41,596.097961,370.640015,122.589996,93.519997,52.860001,76.779999,32.119999,74.019997,122.559998
79.040001,38.779999,123.400002,23.82,116.290001,74.650002,31.73,68.459999,47.299999,599.257385,371,124.059998,94.769997,54.220001,79.029999,32.330002,75.889999,125.050003
78.5,38.48,122.059998,23.75,116,74.050003,31.32,67.68,46.810001,588.26886,360.089996,123.529999,95.300003,53.529999,78.440002,31.77,76.209999,125.510002
79.519997,38.490002,121.809998,23.790001,116.230003,74.279999,31.450001,67.940002,47.02,579.232666,354.029999,124.459999,95.699997,51.68,78.129997,31.77,76.879997,125.059998
80.029999,38.689999,122.339996,24.065001,117.800003,74.07,31.690001,68.709999,47.400002,577.250549,357.130005,124.610001,97.510002,52,78.82,32.009998,77.080002,125
79.550003,38.509998,121.139999,24.1,117.75,73.510002,31.84,68.610001,46.98,564.893921,343.149994,123.010002,97.080002,51.529999,78.419998,32.279999,76.379997,123.290001
79.940002,38.889999,120.489998,24.190001,118.129997,75.18,32.459999,69.43,47.630001,558.131104,340.049988,123.779999,97.510002,51.830002,79.5,32.200001,76.260002,123.830002
80,38.990002,122.610001,24.34,118.790001,75.080002,32.240002,70.760002,47.66,563.789978,342.399994,125.360001,98,51.34,79.489998,31.959999,76.349998,124.25
80.599998,38.529999,123.160004,24.66,119.150002,74.129997,32.599998,70.470001,47.540001,555.654724,338.089996,126.239998,98.309998,51.619999,79.419998,31.93,76.760002,125.07
80.190002,38.490002,123.860001,24.42,118.519997,74.599998,32.830002,70.309998,47.66,596.708984,345.98999,128.630005,98.010002,52.099998,79.980003,31.92,76.580002,124.82
80.279999,38.389999,124.910004,24.23,119.779999,74.900002,32.939999,70.919998,47.939999,566.733765,341.820007,129.169998,97.970001,53.349998,80.209999,32.43,77.199997,124.489998
80.470001,38.240002,125.550003,24.23,119.75,75.379997,33.110001,70.830002,48.259998,571.507568,335.149994,129.330002,98.620003,53.779999,81.089996,32.52,77.580002,124.610001
80.019997,38.27,120.57,23.91,118.32,74.639999,32.98,70.239998,47.700001,537.782959,320.98999,127.190002,98.389999,51.68,78,31.48,77.230003,123.989998
80.510002,38.669998,119.199997,24.025,117.660004,74.07,32.32,70.010002,47.669998,539.632813,321.880005,125.279999,98.029999,50.349998,77.709999,31.26,77.089996,123.169998
81.800003,38.84,119.400002,24.02,117.830002,74.650002,33.080002,70.110001,48.169998,556.559753,328.470001,124.989998,98.419998,49.490002,79.260002,30.99,78.199997,123.269997
81.580002,38.98,120.379997,23.975,117.199997,74.379997,32.919998,70.730003,47.709999,561.910339,330.600006,126.82,98.860001,50.080002,80.099998,31.379999,77.949997,123.669998
80.980003,38.830002,117.07,23.575001,116.5,73.059998,32.630001,70.279999,47.349998,529.637756,314,123.050003,96.199997,46.580002,77.529999,30.5,76.779999,122.610001
81,38.709999,117.769997,23.65,117.839996,72.650002,32.689999,71.629997,47.259998,535.30658,317.670013,123.080002,97.279999,47.099998,78.699997,30.049999,76.940002,122.300003
80.790001,39.830002,118.32,23.799999,118.709999,73.199997,32.389999,71.470001,47.259998,533.884399,316.700012,123.349998,98.449997,47.419998,78.989998,29.969999,77.029999,122.75
81.279999,40.119999,119.580002,23.690001,120.900002,74.089996,33.099998,73.379997,47.029999,540.03064,321.170013,125,99.57,48.580002,79.989998,30.15,77.309998,124.389999
81.470001,40.43,121.419998,23.805,121.720001,73.93,32.610001,73.57,46.869999,545.808838,319.76001,126.440002,98.690002,47.919998,80.139999,30.15,77.080002,125.970001
81.809998,40.470001,122.07,23.959999,123.050003,74.18,33.91,74.730003,47.77,533.168335,323.970001,128.050003,99.010002,48.5,81.190002,30.540001,77.410004,127.669998
81.540001,40.580002,122.660004,23.875,123.870003,74.620003,33.439999,74.690002,47.990002,525.749146,332,128.25,100,49.490002,81.169998,30.85,77.519997,126.419998
